SchemaName,TableName,OrdinalPosition,ColumnName,VietnameseColumnName,DataType,FullDataType,MaxLength,Precision,Scale,IsNullable,DefaultValue,IsIdentity,IdentitySeed,IdentityIncrement,IsComputed,ComputedDefinition,IsPrimaryKey,PrimaryKeyOrder,IsForeignKey,ForeignKeyName,ReferencedSchema,ReferencedTable,ReferencedColumn,IsUnique,CheckConstraint,BusinessDescription,SourceOfTruth,Notes
dbo,ThongBao,12,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,1,YeuCauNghiID,Mã yêu cầu nghỉ,INT,INT,,10,0,NO,,NO,,,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,2,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK__YeuCauNgh__Accou__3E1D39E1,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,3,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK__YeuCauNgh__CoSoI__3F115E1A,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,4,NgayNghi,ngày Nghi,DATE,DATE,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,5,LoaiNghi,loại Nghi,VARCHAR,VARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,6,LyDo,Lý do,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,7,MucDoKhanCap,MucDoKhanCap,BIT,BIT,,,,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,8,TrangThai,Trạng thái,VARCHAR,VARCHAR(20),20,,,NO,('ChoDuyet'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,9,GhiChuQuanLy,Ghi chú của quản lý,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,10,NgayXuLy,Ngày xử lý,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,11,XuLyBy,Người xử lý,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK__YeuCauNgh__XuLyB__40058253,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,12,NgayGui,ngày Gui,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,13,CreatedAt,Thời điểm tạo,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,14,UpdatedAt,Thời điểm cập nhật,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,15,QuanLyXuLy,QuanLyXuLy,VARCHAR,VARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,16,RoleName,Tên vai trò,VARCHAR,VARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,17,SoCaBiAnhHuong,SoCaBiAnhHuong,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,18,TenCoSo,tên CoSo,VARCHAR,VARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,19,TenNhanVien,tên NhanVien,VARCHAR,VARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,20,username,username,VARCHAR,VARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,21,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,22,DeletedAt,Thời điểm xóa,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi,23,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,1,AuditID,mã Audit,INT,INT,,10,0,NO,,NO,,,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,2,YeuCauNghiID,Mã yêu cầu nghỉ,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK__YeuCauNgh__YeuCa__43D61337,dbo,YeuCauNghi,YeuCauNghiID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,3,ThaoTac,ThaoTac,VARCHAR,VARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,4,NguoiThucHien,NguoiThucHien,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK__YeuCauNgh__Nguoi__44CA3770,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,5,ThoiGian,ThoiGian,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,6,GiaTriCu,GiaTriCu,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauNghi_Audit,7,GiaTriMoi,GiaTriMoi,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,1,YeuCauSOSID,Mã yêu cầu SOS,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,2,AccountID_Tao,AccountID_Tao,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SOS_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,3,DatSanID,Mã đặt sân,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_SOS_DatSan,dbo,LichDatSan,DatSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,4,MonTheThaoID,Mã môn thể thao,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_SOS_Mon,dbo,MonTheThao,MonTheThaoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,5,SoNguoiCanTuyen,SoNguoiCanTuyen,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,6,ViTriCanTuyen,ViTriCanTuyen,NVARCHAR,NVARCHAR(100),100,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,7,GhiChu,Ghi chú,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,8,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(50),50,,,YES,(N'Đang tuyển'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauSOS,9,ThoiGianTao,Thời gian tạo,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,YeuCauUngLuong,1,YeuCauUngLuongID,Mã yêu cầu ứng lương,INT,INT,,10,0,YES,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,2,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_YeuCauUngLuong_AccountID,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,3,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_YeuCauUngLuong_CoSoID,dbo,CoSo,CoSoID,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,4,SoTienUng,Số tiền ứng,DECIMAL,"DECIMAL(18,0)",,18,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,5,LyDo,Lý do,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,6,TrangThai,Trạng thái,VARCHAR,VARCHAR(20),20,,,NO,'ChoDuyet',NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,7,GhiChuQuanLy,Ghi chú của quản lý,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,8,XuLyBy,Người xử lý,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_YeuCauUngLuong_XuLyBy,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,9,NgayXuLy,Ngày xử lý,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
dbo,YeuCauUngLuong,10,CreatedAt,Thời điểm tạo,DATETIME,DATETIME,,,,NO,GETDATE(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_salary.sql
